Student_ID,Department,Semester,Admission_Year,Attendance_Pct,CGPA,Num_Backlogs,Marks_Trend,Study_Hours_Per_Day
STU0903,IT,8,2022,71.2,7.62,1.0,Stable,10.3
STU0828,Electronics,4,2023,75.1,8.19,3.0,Declining,9.2
STU1386,Information Technology,6,2022,68.6,6.66,4.0,Declining,6.2
STU0408,Electronics,7,2022,73.3,8.18,2.0,Declining,7.1
 STU0921 ,Civil,1,2025,72.9,7.59,0.0,Stable,7.0
STU0538,Civil,3,2023,93.5,7.86,0.0,Improving,9.5
STU0759,Information Technology,4,2022,77.5,8.65,1.0,Improving,14.5
STU1063,Electronics,8,2025,92.6,9.42,1.0,Declining,10.3
STU0246,Civil,7,2024,57.7,5.67,1.0,Stable,2.4
STU1128,Information Technology,8,2025,,,0.0,Improving,10.8
STU0785,information technology,4,2024,77.3,8.13,1.0,Stable,5.5
STU0490,Mechanical,8,2024,75.2,7.76,2.0,Declining,4.1
STU0155,Civil,5,2022,83.2,8.99,0.0,Stable,10.2
STU0962,Mechanical,4,2023,86.3,10.0,0.0,Stable,9.5
STU0854,Mechanical,4,2024,82.1,8.31,0.0,Stable,5.5
STU0626,Mechanical,5,2025,84.9,8.99,0.0,Improving,8.2
STU0686,Computer Science,4,2023,100.0,7.63,1.0,,12.2
STU0570,CIVIL,7,2022,82.7,8.32,0.0,Stable,6.3
STU1468,Mechanical,6,2023,59.7,5.51,2.0,Stable,5.3
STU0018,Information Technology,2,2025,86.9,8.96,0.0,Improving,7.1
STU0128,Electronics,4,2023,54.5,6.44,3.0,Declining,8.4
STU0712,Information Technology,1,2025,,8.52,3.0,Declining,10.2
STU0928,Electronics,5,2024,81.4,7.28,0.0,Improving,8.3
STU0981,Civil,1,2022,93.6,8.34,0.0,Stable,9.2
STU0166,Mechanical,6,2025,67.8,6.74,1.0,Declining,6.1
STU0191,Mechanical,4,2025,87.1,8.26,0.0,Improving,9.8
STU1140,Electronics,5,2025,80.2,8.11,0.0,Stable,6.7
STU0993,Electronics,8,2022,84.8,8.77,0.0,Stable,12.3
 STU1125 ,Information Technology,2,2023,78.2,8.21,3.0,Declining,7.8
STU1289,Civil,8,2023,84.5,8.72,0.0,Improving,10.8
STU0607,electronics,1,2022,62.1,6.72,1.0,Declining,8.5
STU0181,Computer Science,1,2022,84.3,7.89,0.0,Improving,9.9
STU0302,Information Technology,3,2024,83.1,8.53,1.0,Stable,6.7
STU0497,Civil,4,2023,75.0,9.06,2.0,Declining,7.9
STU1330,Computer Science,2,2024,60.9,7.69,4.0,Declining,6.6
STU1294,Mechanical,8,2025,100.0,8.18,0.0,Declining,7.7
STU1274,Electronics,4,2024,80.1,8.44,0.0,Stable,9.2
STU0518,Information Technology,7,2023,82.7,9.23,0.0,Stable,11.3
STU1070,Computer Science,5,2024,98.0,9.54,0.0,Improving,12.1
STU0477,Electronics,5,2025,77.4,,0.0,Declining,9.8
STU0158,Information Technology,5,2023,78.5,6.95,0.0,Improving,11.9
STU1196,Computer Science,7,2024,84.7,6.17,0.0,Stable,9.1
STU0017,Electronics,3,2024,88.1,8.05,0.0,Stable,9.2
STU1073,Civil,6,2022,91.4,7.04,1.0,,11.0
STU1303,Civil,7,2025,58.6,7.87,2.0,Stable,6.0
STU0547,Information Technology,8,2024,87.0,7.95,0.0,Stable,5.6
STU0659,Computer Science,7,2024,70.6,5.22,3.0,Declining,7.6
STU1263,Mechanical,8,2024,85.6,7.45,0.0,Improving,9.8
STU1020,Electronics,5,2023,84.6,5.16,1.0,Stable,9.7
STU1458,Information Technology,4,2022,104.5,6.3,0.0,Improving,8.5
STU0960,Computer Science,4,2022,100.0,8.78,0.0,Declining,10.7
STU1451,Electronics,8,2025,81.4,7.92,0.0,Improving,11.0
STU0284,Electronics,5,2025,79.0,8.12,2.0,Improving,8.8
STU0798,Mechanical,8,2025,,5.86,2.0,Stable,6.9
STU0226,Computer Science,5,2023,84.3,7.35,2.0,Stable,
STU0027,Civil,3,2024,80.6,6.85,0.0,Stable,11.6
STU0438,Civil,4,2022,83.8,8.23,0.0,Improving,8.7
STU0982,Electronics,7,2022,86.8,9.5,0.0,Improving,11.8
STU0230,Electronics,1,2023,94.5,9.5,0.0,Improving,7.0
STU0038,Information Technology,8,2022,81.5,7.06,3.0,Declining,7.3
STU0750,Civil,1,2024,73.4,9.5,2.0,Improving,5.4
STU1046,Civil,2,2025,84.8,7.81,0.0,Stable,9.9
STU0470,Electronics,1,2025,68.6,6.89,3.0,Declining,6.1
STU1317,Electronics,6,2022,85.8,9.68,0.0,Stable,6.8
STU0256,Civil,6,2024,69.8,7.34,4.0,Declining,5.4
STU0688,Computer Science,8,2023,62.9,7.48,2.0,Stable,
STU1420,Mechanical,6,2023,100.0,10.0,0.0,Stable,11.4
STU0640,Information Technology,8,2025,71.2,8.31,0.0,Stable,7.7
STU1062,Computer Science,7,2025,70.5,8.33,1.0,Stable,5.6
STU1219,IT,1,2022,99.0,,1.0,Stable,12.7
STU1159,Mech,4,2024,,4.54,2.0,Stable,6.9
STU1288,Mechanical,3,2022,76.5,7.22,0.0,Improving,9.9
STU1405,Computer Science,5,2022,85.5,8.07,0.0,Improving,6.3
STU0801,Civil,5,2024,75.4,7.78,3.0,Stable,7.4
STU0161,Civil,8,2024,88.2,6.46,1.0,Stable,
STU0957,Information Technology,6,2024,81.0,8.67,0.0,Improving,9.4
STU1187,Computer Science,2,2024,81.2,6.48,0.0,Improving,8.5
STU0822,Electronics,5,2023,74.6,7.2,0.0,Improving,12.9
STU1309,Electronics,1,2025,51.4,6.53,4.0,Declining,7.6
STU0878,Mechanical,5,2022,74.8,7.03,0.0,Stable,8.2
STU0914,Computer Science,4,2024,78.5,7.16,1.0,Declining,7.5
STU0153,computer science,3,2023,70.4,7.89,2.0,Improving,6.2
STU1415,Computer Science,3,2025,100.0,7.76,0.0,Stable,9.2
STU0510,Computer Science,5,2024,65.1,5.81,4.0,Declining,10.7
STU1136,mechanical,5,2024,82.5,7.69,1.0,Declining,8.7
STU1251,Electronics,8,2025,70.1,7.4,1.0,,5.5
STU1296,Mechanical,8,2023,72.0,8.64,0.0,Improving,7.6
STU0104,Mechanical,3,2024,74.3,7.35,0.0,Improving,7.2
STU0587,Electronics,3,2024,100.0,8.01,0.0,Stable,9.8
STU1367,Comp Science,7,2025,72.6,7.64,0.0,Improving,7.7
STU1144,Mechanical,1,2022,,9.69,0.0,Stable,12.2
STU0054,Information Technology,7,2025,85.0,8.44,2.0,Stable,11.2
STU0152,Computer Science,8,2023,82.8,9.27,0.0,Improving,8.5
STU0404,Information Technology,4,2024,65.2,6.83,4.0,Stable,4.5
STU1498,Information Technology,6,2023,83.9,6.63,2.0,Stable,7.2
STU0208,Civil,2,2022,100.0,9.18,0.0,Improving,7.2
STU1459,Computer Science,4,2023,58.9,6.74,2.0,Declining,6.6
STU1123,information technology,7,2024,80.8,6.48,0.0,Declining,8.5
STU1357,Civil,3,2022,78.8,6.72,2.0,Improving,7.2
STU0009,Civil,6,2023,78.3,9.6,0.0,Improving,2.3
STU1015,Civil,1,2024,,6.05,0.0,Stable,4.9
STU1385,Information Technology,7,2023,95.7,8.32,1.0,Improving,10.5
STU1061,Computer Science,5,2022,56.0,,3.0,Declining,2.9
STU0453,Information Technology,2,2023,90.9,7.26,2.0,Stable,6.2
STU0254,Civil,6,2024,96.5,9.79,0.0,Stable,10.9
STU0897,Computer Science,8,2025,58.7,5.93,3.0,Declining,
STU1347,Mechanical,8,2024,80.4,7.7,0.0,Improving,6.9
STU0881,Electronics,1,2022,81.9,7.11,0.0,Stable,7.4
STU1455,Computer Science,4,2022,73.5,6.23,3.0,Stable,5.4
STU0624,Electronics,1,2022,90.8,8.37,1.0,Declining,6.5
STU0346,MECHANICAL,3,2024,89.1,10.0,1.0,Stable,7.3
STU1325,Mechanical,6,2023,80.2,8.4,0.0,Stable,8.6
STU0263,Information Technology,2,2024,71.8,5.78,1.0,Declining,8.8
STU0151,Computer Science,8,2025,,5.1,0.0,Stable,
STU0473,Mechanical,6,2024,66.0,8.1,2.0,Declining,5.0
STU0641,Electronics,5,2022,80.9,7.02,0.0,Improving,7.5
STU0840,Civil,4,2022,100.0,9.29,0.0,Improving,9.8
STU1478,Info Tech,5,2022,55.8,8.05,0.0,Declining,6.2
STU0551,Civil,5,2022,90.7,8.15,0.0,Improving,8.7
STU0929,Computer Science,6,2024,88.7,8.69,0.0,Stable,7.8
STU0489,Electronics,7,2023,68.6,7.06,3.0,Stable,7.0
STU1398,Mechanical,8,2024,51.8,5.87,3.0,Declining,4.9
STU1172,Mechanical,2,2025,74.8,6.84,1.0,Stable,4.7
STU0147,Electronics,6,2022,96.5,7.98,1.0,Declining,7.5
STU0403,CS,8,2022,74.6,6.96,0.0,Stable,5.1
STU0955,Computer Science,3,2025,59.0,5.94,0.0,Stable,6.3
STU1447,Information Technology,3,2022,,5.37,3.0,Declining,2.5
STU0660,Civil,8,2023,73.7,7.32,0.0,Improving,6.3
STU0464,Mechanical,3,2022,100.0,8.69,0.0,Improving,7.2
STU0187,Information Technology,8,2024,72.2,6.12,0.0,Stable,6.8
STU1148,Electronics,3,2025,95.6,9.12,0.0,Stable,7.3
STU1225,Civil,8,2023,88.6,7.51,0.0,Improving,11.1
STU0609,Mechanical,1,2022,100.0,7.63,2.0,Stable,10.9
STU0144,electronics,4,2023,81.0,7.84,0.0,Stable,9.5
STU0752,Electronics,3,2024,64.7,6.91,2.0,Stable,6.4
STU0982,Electronics,7,2022,86.8,9.5,0.0,Improving,11.8
STU0198,Computer Science,1,2025,85.5,8.23,0.0,Improving,9.6
STU0884,Civil,2,2023,75.7,6.35,1.0,Improving,2.7
STU0280,Civil,5,2023,56.3,7.38,1.0,Stable,8.0
STU0294,Electronics,5,2024,60.8,5.91,2.0,Declining,11.3
STU1406,Electronics,3,2025,40.6,4.7,3.0,Declining,8.2
STU0401,Civil,8,2023,79.3,7.28,0.0,Stable,8.3
STU0123,Information Technology,5,2023,71.9,6.94,2.0,Stable,5.6
STU1208,Civil,5,2025,81.9,7.9,1.0,,5.4
STU0203,Computer Science,5,2023,69.6,6.78,3.0,Declining,9.9
STU0836,Electronics,7,2024,89.7,7.88,1.0,Improving,12.3
STU0247,Electronics,3,2023,55.2,6.3,1.0,Improving,10.9
STU1464,Electronics,2,2025,103.6,8.2,0.0,Stable,5.1
STU1450,Civil,6,2023,78.8,7.52,1.0,Stable,7.6
STU1154,Comp Science,5,2022,87.7,9.06,0.0,Improving,9.1
STU0385,Information Technology,1,2023,86.6,,1.0,Stable,14.3
STU1361,Information Technology,5,2022,92.7,9.94,0.0,Stable,13.0
STU0855,Electronics,5,2022,49.3,6.28,4.0,Stable,1.0
STU0220,Computer Science,2,2024,86.6,7.8,0.0,Improving,6.9
STU0642,Information Technology,7,2024,66.6,8.42,4.0,Declining,7.8
STU0002,Information Technology,4,2025,63.1,6.5,3.0,Declining,4.8
STU0113,Info Tech,7,2025,50.0,4.8,2.0,Declining,6.0
STU0699,Mechanical,1,2025,100.0,8.59,0.0,Improving,11.4
STU1473,Civil,6,2025,96.6,8.88,1.0,Declining,10.2
STU0952,Civil,6,2023,,6.47,0.0,Improving,10.6
STU1356,Electronics,6,2025,76.8,7.53,0.0,Stable,6.2
STU1292,Electronics,5,2024,79.9,6.64,0.0,Improving,
STU1395,Mechanical,8,2024,96.3,10.0,0.0,Stable,13.1
STU0442,information technology,8,2023,,8.13,1.0,Improving,10.5
STU1137,Mechanical,5,2025,87.6,8.02,0.0,Improving,8.1
STU1257,Electronics,8,2022,99.8,7.74,0.0,Improving,9.8
STU0664,Civil,7,2024,85.2,8.48,0.0,Improving,5.5
STU1469,CS,8,2025,79.1,8.7,1.0,Stable,9.8
STU1258,Civil,8,2025,100.0,9.23,0.0,Declining,9.5
STU1486,Computer Science,3,2023,67.2,7.53,4.0,Stable,4.9
STU0318,Mechanical,8,2025,75.4,8.28,2.0,Stable,11.0
STU0649,Computer Science,6,2024,81.8,7.85,2.0,Declining,4.9
STU0710,Computer Science,7,2025,100.0,10.0,0.0,Stable,10.2
STU1283,Information Technology,2,2022,100.0,9.67,0.0,Improving,8.4
STU0973,Information Technology,6,2024,48.7,5.46,3.0,Declining,5.8
STU0628,Mechanical,8,2022,86.4,8.88,1.0,Declining,9.3
STU0633,Electronics,5,2025,83.8,8.52,3.0,Declining,9.2
STU1307,Electronics,7,2025,84.4,8.65,1.0,Declining,7.4
STU1249,Information Technology,6,2023,67.4,6.97,4.0,Improving,9.7
STU1139,Electronics,2,2022,83.5,7.48,2.0,Stable,9.6
STU1255,Civil,6,2023,76.8,10.0,1.0,Declining,11.8
STU1372,Info Tech,7,2024,88.0,8.35,0.0,Stable,9.1
STU1355,Electronics,6,2022,76.6,9.13,0.0,Stable,8.5
STU0993,Electronics,8,2022,84.8,8.77,0.0,Stable,12.3
STU1425,Civil,1,2022,83.0,8.48,0.0,Stable,8.0
STU0796,Mechanical,1,2023,83.4,7.94,1.0,Declining,10.2
STU0646,Mechanical,3,2023,65.9,6.67,1.0,Stable,
STU1013,Information Technology,1,2023,79.1,8.84,0.0,Declining,11.7
STU0557,Civil,2,2024,81.9,7.43,3.0,Declining,6.9
STU0682,Information Technology,6,2022,51.2,6.2,1.0,Declining,
STU0578,electronics,4,2022,76.0,5.13,2.0,Stable,9.4
STU1110,Civil,7,2024,63.2,3.62,1.0,Improving,7.0
STU1267,Civil,2,2023,81.2,7.02,0.0,Stable,7.1
STU1184,Mech,8,2023,95.1,9.44,0.0,Stable,11.9
STU0525,Information Technology,2,2025,100.0,9.62,0.0,Stable,
STU1060,Information Technology,2,2024,66.7,6.04,1.0,Stable,6.0
STU0541,Computer Science,6,2024,,-1.46,1.0,Declining,
STU1195,Information Technology,3,2024,60.3,7.37,2.0,Improving,7.8
STU0749,Computer Science,8,2024,84.1,7.45,1.0,Stable,11.6
STU1428,Civil,1,2025,61.8,5.9,1.0,Improving,5.2
STU0485,Computer Science,2,2025,49.9,4.49,1.0,Stable,5.1
STU0096,Civil,1,2025,87.1,6.91,0.0,Improving,7.1
STU1021,Computer Science,2,2025,,9.06,0.0,Improving,9.2
STU0564,Electronics,1,2024,74.0,7.1,0.0,Improving,6.4
STU1265,Computer Science,1,2025,100.0,,,Improving,
STU0743,Mechanical,2,2022,95.7,9.33,0.0,Improving,5.5
STU0864,Mechanical,6,2024,81.0,8.91,0.0,Improving,9.6
STU0892,Info Tech,8,2025,54.8,6.55,0.0,Improving,6.1
STU1039,Mechanical,4,2025,62.4,7.45,2.0,Stable,8.3
STU0207,Information Technology,4,2023,84.9,8.05,1.0,Stable,10.5
STU0393,Information Technology,1,2022,57.7,5.98,3.0,Declining,8.3
STU0795,Electronics,6,2023,70.0,6.53,0.0,Improving,5.0
STU0871,Civil,8,2025,76.2,,0.0,Stable,8.9
STU0398,Civil,5,2025,74.2,7.65,3.0,Declining,4.1
STU0767,Mechanical,1,2025,68.9,6.47,1.0,Declining,9.1
STU1418,Mechanical,5,2022,59.4,7.1,5.0,Declining,2.9
STU1242,Information Technology,3,2023,46.1,6.71,3.0,Declining,4.3
STU1029,Electronics,8,2025,84.5,8.71,0.0,Improving,7.2
STU0643,Information Technology,4,2024,61.0,6.57,1.0,Declining,6.7
STU0613,Information Technology,4,2024,66.9,7.29,0.0,Improving,5.7
STU0961,Electronics,2,2025,89.6,7.2,1.0,Stable,5.5
STU0726,Computer Science,5,2022,55.3,6.51,2.0,Stable,6.0
STU0684,Mechanical,5,2025,82.5,7.16,2.0,Improving,6.7
STU0099,Mechanical,4,2025,70.9,8.27,0.0,Declining,7.9
STU0805,Mechanical,6,2024,67.2,8.4,0.0,Improving,8.5
STU0407,Computer Science,7,2022,83.5,6.16,0.0,Stable,11.0
STU0503,Information Technology,8,2024,84.9,7.64,3.0,Declining,11.8
STU1072,Civil,4,2024,91.4,7.53,2.0,Stable,10.6
STU1057,Mechanical,2,2023,58.2,6.97,1.0,Stable,6.0
STU0930,Info Tech,4,2024,47.3,6.42,2.0,Declining,3.7
STU0780,Computer Science,6,2025,100.0,7.64,0.0,Improving,11.6
STU0201,Mechanical,1,2022,90.6,8.05,0.0,Stable,9.9
STU0135,Civil,1,2025,,6.98,0.0,Improving,13.1
STU1052,Information Technology,5,2023,80.4,9.49,0.0,Improving,5.3
STU0041,Electronics,2,2022,105.4,7.35,0.0,Stable,9.8
STU1018,Information Technology,2,2024,100.0,9.84,1.0,Stable,8.3
STU0231,Mechanical,6,2022,70.8,8.34,0.0,Improving,6.7
STU0379,Mechanical,4,2022,59.2,4.48,3.0,Declining,3.6
STU0289,Civil,2,2024,100.0,10.0,0.0,Stable,9.5
STU0419,Information Technology,6,2024,71.7,6.49,0.0,Improving,8.7
STU0392,Information Technology,1,2022,96.7,8.17,0.0,Improving,9.2
STU0593,Information Technology,6,2025,72.7,6.51,0.0,Improving,6.2
STU1163,Civil,8,2025,79.2,6.66,0.0,Stable,9.0
STU1087,Mechanical,7,2022,81.3,8.55,0.0,Improving,
STU0648,Information Technology,7,2023,68.5,6.82,3.0,Declining,8.1
STU1153,Civil,7,2024,81.5,8.92,0.0,Improving,10.4
STU1368,Electronics,4,2025,,7.48,0.0,Stable,8.0
STU0521,Electronics,2,2023,80.9,7.8,0.0,Declining,7.5
STU0065,Mechanical,6,2023,75.1,6.39,1.0,Declining,9.2
STU0015,Electronics,2,2023,84.6,8.67,0.0,Improving,7.1
STU1181,Mechanical,1,2025,100.0,9.49,1.0,Stable,12.2
STU1065,Computer Science,1,2022,92.7,8.33,0.0,Improving,11.2
STU0493,Electronics,2,2024,91.5,8.29,0.0,Improving,9.0
STU0380,Information Technology,5,2023,90.2,8.44,0.0,Stable,
STU0188,Computer Science,6,2024,81.8,8.06,2.0,Stable,1.0
STU0764,Information Technology,3,2025,75.2,6.73,3.0,Stable,5.5
STU0217,Electronics,2,2023,55.2,7.35,2.0,Declining,8.7
STU0792,IT,5,2022,61.0,6.28,2.0,Stable,8.9
STU1077,Information Technology,8,2022,100.0,9.95,0.0,Stable,12.5
STU0879,Information Technology,7,2024,63.7,7.68,2.0,Stable,9.6
STU0338,ECE,4,2023,67.3,7.61,3.0,Declining,
STU0720,Mechanical,6,2022,73.5,6.76,0.0,Stable,8.0
STU0296,Info Tech,8,2025,100.0,9.22,0.0,Improving,10.1
STU1017,Information Technology,5,2024,52.0,6.51,2.0,Stable,
STU1276,Mechanical,1,2024,66.0,5.74,3.0,Declining,5.7
STU0456,Mechanical,1,2025,56.3,5.67,0.0,Improving,3.7
STU1004,Electronics,1,2023,100.0,8.89,0.0,Improving,8.9
STU0816,Electronics,4,2022,71.2,,4.0,Declining,
STU0270,Electronics,4,2025,66.6,7.53,2.0,Declining,4.1
STU0996,Mechanical,2,2024,,5.41,2.0,Stable,8.9
STU0202,Civil,1,2022,68.7,7.0,0.0,Improving,5.7
STU0162,Computer Science,2,2023,60.8,5.42,4.0,Declining,5.3
STU0730,Computer Science,5,2022,61.5,,3.0,Declining,3.5
STU0402,Information Technology,4,2023,44.7,6.38,3.0,Stable,6.6
STU0703,Mechanical,7,2022,83.9,8.19,1.0,Stable,8.2
STU1130,Mechanical,5,2024,89.6,8.09,0.0,Declining,12.1
STU0566,Electronics,5,2025,73.5,6.9,0.0,Improving,8.3
STU1414,Information Technology,2,2024,62.2,6.75,1.0,Stable,6.5
STU1022,Computer Science,4,2022,62.7,5.54,4.0,,7.4
STU1026,Information Technology,5,2022,46.1,5.89,2.0,Improving,5.1
STU1412,Civil,8,2025,100.0,8.56,1.0,Improving,10.4
STU1105,Civil,7,2024,62.2,7.74,3.0,Declining,6.0
STU0206,Civil,5,2024,89.7,8.65,0.0,Improving,11.9
STU0035,Civil,6,2024,75.4,,2.0,Declining,7.4
 STU0776 ,Computer Science,1,2022,46.0,6.58,1.0,Declining,4.2
STU0509,Information Technology,2,2023,84.1,8.36,1.0,Declining,
STU1452,computer science,3,2023,94.1,,0.0,Stable,13.1
STU1479,Information Technology,4,2025,96.9,8.7,0.0,Declining,10.8
STU1421,Computer Science,7,2025,88.2,10.0,0.0,Improving,7.1
STU1391,Mechanical,7,2025,82.8,9.02,1.0,Declining,4.0
STU0092,Computer Science,2,2022,83.3,9.35,1.0,Stable,9.7
STU1364,Civil,2,2022,98.8,6.71,1.0,Stable,5.9
STU0898,Computer Science,6,2024,57.0,5.49,1.0,Declining,6.4
STU0565,Electronics,8,2024,,8.57,1.0,Stable,7.7
STU1370,Civil,2,2023,70.3,8.85,0.0,Improving,3.4
STU0777,Mechanical,7,2022,89.5,8.7,,Improving,10.6
STU0242,Computer Science,4,2025,80.2,8.4,2.0,Stable,8.5
STU0014,MECHANICAL,6,2023,88.8,7.69,0.0,Stable,9.1
STU0316,Mechanical,2,2025,62.7,,2.0,Stable,5.2
STU0601,Civil,7,2022,87.4,10.0,0.0,,6.6
STU0388,Mechanical,7,2024,68.8,7.6,2.0,Stable,7.5
STU1298,Civil,8,2025,65.5,7.09,2.0,Declining,6.0
STU0167,Electronics,8,2025,95.9,7.71,0.0,Stable,12.6
STU0841,Information Technology,2,2023,92.0,7.36,0.0,Improving,8.8
STU0021,Mechanical,8,2025,79.5,7.43,2.0,Declining,11.4
STU0647,Civil,8,2025,91.4,9.25,0.0,Improving,7.3
STU1155,Mechanical,2,2022,74.8,7.5,0.0,Declining,8.0
STU0832,Civil,1,2022,33.1,5.09,5.0,Declining,
STU1268,Information Technology,7,2025,93.4,9.08,0.0,Improving,9.9
STU0563,Information Technology,1,2025,79.4,9.58,2.0,Declining,7.1
STU0553,Mechanical,2,2025,86.3,9.16,0.0,Stable,5.7
STU0687,Information Technology,3,2023,83.2,7.02,0.0,Improving,11.5
STU0958,Information Technology,4,2024,100.0,8.42,0.0,Stable,14.4
STU0190,Civil,4,2022,100.0,9.51,0.0,Stable,8.2
STU0976,Electronics,3,2022,89.4,8.56,0.0,Improving,8.2
STU0700,Mechanical,6,2023,90.2,9.42,0.0,Improving,
STU1500,Electronics,3,2022,89.0,8.86,0.0,Improving,8.0
STU0511,Civil,1,2022,99.1,-0.47,0.0,Improving,9.8
STU1083,Mechanical,7,2024,72.4,7.47,0.0,Stable,8.1
STU0475,Civil,2,2022,96.6,7.7,3.0,Declining,8.5
STU0857,Civil,3,2022,57.5,7.74,2.0,Improving,5.0
STU0748,Civil,8,2024,88.2,9.49,0.0,Declining,6.8
STU0253,Electronics,4,2025,61.3,6.82,1.0,Declining,4.9
STU0022,Information Technology,7,2022,100.0,,0.0,Improving,14.8
STU1338,Computer Science,7,2022,69.6,,4.0,Declining,7.6
STU0460,Civil,2,2024,61.3,6.79,1.0,Declining,6.1
STU1185,Information Technology,5,2024,83.1,8.49,2.0,Improving,7.6
STU0277,Info Tech,7,2023,55.6,5.53,3.0,Declining,
STU0956,Computer Science,7,2025,100.0,8.7,0.0,Declining,8.3
STU1216,Civil,8,2024,54.8,5.1,1.0,,6.8
 STU0386 ,Computer Science,4,2023,92.5,8.52,0.0,Stable,8.5
STU0806,Mechanical,5,2024,,7.26,0.0,Stable,11.0
STU1438,Computer Science,6,2022,100.0,8.73,0.0,Stable,9.4
STU0908,Civil,8,2025,95.3,10.0,0.0,Improving,9.9
STU0344,ECE,7,2024,85.1,8.29,0.0,Stable,8.0
STU0770,Computer Science,5,2022,70.5,6.83,0.0,Improving,7.6
STU1333,Electronics,7,2025,72.2,6.95,0.0,Improving,7.7
STU0131,Civil,1,2024,64.5,4.69,,Improving,4.8
STU0872,Electronics,6,2022,79.4,7.19,2.0,Stable,8.5
STU1124,Civil,5,2022,92.1,9.23,0.0,Stable,8.9
STU1397,Mechanical,7,2022,100.0,9.01,0.0,Stable,10.7
STU0088,Computer Science,2,2025,58.6,5.68,3.0,Stable,5.8
STU1483,Civil,4,2022,83.0,7.22,3.0,Declining,7.0
STU0331,Civil,8,2025,82.4,8.48,2.0,Declining,9.4
STU1239,Computer Science,7,2022,69.1,8.33,0.0,Improving,7.7
STU0467,Mechanical,5,2023,77.2,9.31,2.0,Declining,7.6
STU0122,Electronics,4,2022,63.7,6.66,1.0,Declining,0.0
STU1045,Civil,6,2024,68.9,8.62,1.0,Stable,9.4
STU1096,Mechanical,2,2024,60.3,7.21,0.0,Stable,7.1
STU1131,Mechanical,1,2024,84.6,,3.0,Declining,6.9
STU1295,Civil,7,2023,67.9,6.55,4.0,Declining,4.4
STU0861,Computer Science,7,2022,97.0,8.36,0.0,Improving,6.7
STU1460,Information Technology,2,2022,82.3,8.04,1.0,Declining,9.4
STU1127,Electronics,2,2023,53.0,6.18,1.0,Stable,2.3
